Screen Name,Text,Replies,Retweets,Likes,Sentiment
farazalilaf,b'Kalau kalian ada gejala seperti limfadenopati (pembesaran kelenjar getah bening) atau asthenia (kelemahan tubuh) ja\xe2\x80\xa6 https://t.co/OyBMUZnSrH',,0,0,Positif
qubhd,"b'#WaspadaCacarMonyet aduuuhh-aduhh baru aja kita selesai dari pandemi covid dan masih akhir akhir pandemi sih, belum\xe2\x80\xa6 https://t.co/F5TMRWSCNr'",,0,0,Positif
meira15_,b'Guys jangan pernah ngeremehin cacar monyet karna virus menularnya ini lebih cepet daripada covid lho\xe2\x80\xa6 https://t.co/DKOawSagHC',,0,0,Positif
Rohma_manies,b'Kalian itu gausa panik tentang cacar monyet kalian cuma perlu waspada aja terus pantau berita dari pemerintahan #WaspadaCacarMonyet',,0,0,Positif
metafoxra,"b'#WaspadaCacarMonyet yuk mari kita kenali tanda tandanya! Yang paling umum ada sakit kepala, demam akut &gt",,,,Positif
nihlagibingung,b'WHO udah umumin kalau cacar monyet ini gabakal jadi pandemi tapi ya tetep aja kan kita harus tetap waspada juga apa\xe2\x80\xa6 https://t.co/ti6zuCnJUC',,0,0,Positif
norazmalaila,b'kayanya kita juga harus mulai untuk ngurangin kegiatan diluar rumah lagi deh apalagi yang berkerumun gitu ngeri ban\xe2\x80\xa6 https://t.co/DKQtCNLIjM',,0,0,Positif
mahengemilang,"b'takut banget sama cacar monyet yang akhir akhir ini marak dibahas katanya penyebarannya bisa lewat droplets juga, i\xe2\x80\xa6 https://t.co/fCSsahnXJM'",,0,0,Positif
NorAliyah111,b'Supaya tetep memantau berita #WaspadaCacarMonyet meskipun hati ketar ketir wkwkwkwk kalian jangan lupa ningkatin ga\xe2\x80\xa6 https://t.co/AtXCml8FRy',,0,1,Positif
diktabible,"b'Di Atlanta, Amerika Serikat, ada berita soal monyet yang kabur saat mau diperiksa, untuk meneliti penyebab monkeypo\xe2\x80\xa6 https://t.co/fBg3OS85yi'",,0,0,Positif
Kecewabgtt,"b'Nih, Pembesaran kelenjar getah bening bisa jadi salah satu tanda kalau terkena monkeypox. Jadi, ingat untuk selalu\xe2\x80\xa6 https://t.co/iBi7A3rr3u'",,0,0,Positif
djungjaehyuns,b'karena rame #WaspadaCacarMonyet jadi ayooo sekarang pada searching untuk pencegahan virus cacar monyet buat jaga jaga',,0,0,Positif
ltyongyong,b'Bahkan jarak deket aja bisa menular? Ini mah gawat banget gak siiih #WaspadaCacarMonyet',,0,4,Positif
bellafebrrr,"b'Cukup mantan gua aja yg kaya monyet, virus cacar monyet dilarang ikut ikut juga takutnya nanti mantan gua sama tu v\xe2\x80\xa6 https://t.co/TVRmq8OUcq'",,0,0,Positif
Keylarise,"b'Aduhhh ni gak bosen apa ya virus  nyerang kesini mulu, biarin kita napas dulu kek Napa, ini udah dateng aje yang ba\xe2\x80\xa6 https://t.co/t43RHIWbbQ'",,0,0,Positif
mumun0508,b'Walaupun berita cacar monyet yang masih simpang siur kita tetep jaga kesehatan dan protokol kesehatan ya gengs jang\xe2\x80\xa6 https://t.co/drYJeH72wy',,0,0,Positif
sashijmi,b'ngeri banget soal kasus cacar monyet yg gempar apalagi pas ada pembicara dari Afrika yang diketahui terkena cacar m\xe2\x80\xa6 https://t.co/JigGjWv28C',,0,0,Positif
kaum_muslimin01,b'karena indonesia pancasila hanya akan dipimpin oleh cebong PKI anti islam hingga hari kiamat\n#waspadacacarmonyet ce\xe2\x80\xa6 https://t.co/HNOZ9r8VhA',,0,1,Negatif
MikaylaBfng,"b'Terutama utk penduduk yg masih susah internet, pemerintah hrs lebih aktif melakukan penyuluhan tentang bahaya penya\xe2\x80\xa6 https://t.co/YisbCzYziz'",,0,0,Positif
masukkn,"b'Secara lengkap banget sih ya pastinya ciri ciri Monkeypox itu Sakit kepala, demam akut &gt",,,,Positif
bunnyycutie,b'ini apalagi coba tbtb ada penyakit endemik yang mengancam jadi pandemi udah kaliii woiii udah capek ngadepin pandem\xe2\x80\xa6 https://t.co/coX9trsTZK',,2,27,Positif
Melindamanis21,b'karena cacar monyet lagi naik banget kayaknya mendingan hindarin pergi2 ketempat umum dulu dech ngeri kalo tbtb kepapar #WaspadaCacarMonyet',,0,0,Positif
meira20_,"b'Ini cacar monyet pas udah aku baca kok ngeri juga, pokoknya harus hati hati dan jaga kesehatan ya guys\xe2\x80\xa6 https://t.co/s2q80MADJR'",,1,23,Positif
Ilenage,"b'Heii kita Perlu jaga kesehatan diri sendiri dan juga lingkungan yang kita datangi nih, karena lagi ada penyakit cac\xe2\x80\xa6 https://t.co/SFWQZ3eysg'",,0,0,Positif
Selena30674,b'tetap selalu memantau berita #WaspadaCacarMonyet meskipun hati ketar ketir wkwkwkwk kalian jangan lupa ningkatin ga\xe2\x80\xa6 https://t.co/gF1OgbMejL',,0,1,Positif
michellnichhh,b'Kita perlu banget #WaspadaCacarMonyet gak boleh anggep sepele karena penyebarannya bisa makin parah loh... waduh waduh... yuk waspada..',,0,0,Positif
alwayskerenn,b'asli deh virus virus ini gak bosen apa ya nyerang kesini mulu biarin kita napas dulu kek ini udah dateng aje yang b\xe2\x80\xa6 https://t.co/EM8cCR5JxW',,0,2,Positif
Cindyau36,b'Udh deh cukup temen gw aja yg kaya monyet virus cacar monyet dilarang kesini juga takutnya gw susah bedain antara v\xe2\x80\xa6 https://t.co/ihmMjNBTAV',,0,0,Positif
Sofiany05,b'cacar monyet nih sebenernya udah dari dulu ada tapi sekarang membeludak lagi. Hadeuh ada ada aja padahal corona uda\xe2\x80\xa6 https://t.co/ZDAMp84bJB',,0,0,Positif
Asmr73317711,"b'Yang namnya penyakit cacar biasanya itu menular, nahh setau aku cacar monyet ini juga menular , jadi waspada yaa \n#WaspadaCacarMonyet'",,0,0,Positif
jihaneeew,"b'Setelah searching google, ternyata yang kena cacar monyet tuh mostly laki-laki ya, yang laki-laki berarti harus leb\xe2\x80\xa6 https://t.co/XeopcVEW1L'",,3,35,Positif
Jejesap,"b'Hmmm #WaspadaCacarMonyet mulai naik lagi nih penyakit endemik dari Afrika, moga aja deh dia gamau mampir ke Indones\xe2\x80\xa6 https://t.co/ud5QaTTG5F'",,0,0,Positif
mohdizuwan10,b'Perlu diketahui cacar monyet mungkin emang bukan penyakit yang baru dan asing ditelinga pun dengan penyebarannya ya\xe2\x80\xa6 https://t.co/D3qctZcKPo',,0,0,Positif
bunnyppiu,b'bener bener harus jaga jaga sihh yaaa okay.. monkeyfox bahaya bangett #WaspadaCacarMonyet',,0,0,Positif
avozcados,b'eh baru baca artikel ini https://t.co/0toQeYvjse ternyata kemenkes udah ngehimbau kita nih tentang cacar monyet jdi\xe2\x80\xa6 https://t.co/mqsSi5Y67u',,0,0,Positif
iellser,"b'setelah kucari tau yang kena cacar monyet tuhh,katanya agak cepat menyebarnya daripada covid. Jadi kita harus lebih\xe2\x80\xa6 https://t.co/6jryEHBlDH'",,0,0,Positif
Fadia644,b'Terus ikutin beritanya #WaspadaCacarMonyet meskipun hati ketar ketir wkwkwkwk kalian jangan lupa ningkatin gaya hid\xe2\x80\xa6 https://t.co/c7tabg8PhG',,0,1,Positif
amybrow2121,"b'Gejalanya itu demam tinggi, sakit kepala hebat, nyeri otot lemas, nyeri punggung sama pembengakakan kelenjar getah\xe2\x80\xa6 https://t.co/EKmL57VVvV'",,2,22,Positif
Tahuuu87121248,"b'Ayo gengs kita tingkatkan minat literasi apalagi soal update penyakit ini, kalian bisa donwload surat edaran kemenk\xe2\x80\xa6 https://t.co/YtFO6Ynulq'",,0,0,Positif
seawordieter,b'#BTSatTheWhiteHouse\n#WaspadaCacarMonyet \nBTS BTS BTS\n#StopAsianHate\n#GakAdaMatinya\njungkook\nHujan Bulan Juni\xe2\x80\xa6 https://t.co/KCXsMEtaUu',,0,0,Netral
iyataukmucantik,"b'Yang namnya penyakit cacar biasanya itu menular, nahh setau aku cacar monyet ini juga menular , jadi waspada yaa \nY\xe2\x80\xa6 https://t.co/AaydeGbSyX'",,0,0,Positif
nameofstacy,"b'Selalu waspada, hati-hati dan usahain jaga jarak deh. Ini penyakitnya gak main-main.. yuk waspada semuanya.... #WaspadaCacarMonyet'",,0,0,Positif
meczza,b'tau ga sih  kalo pemerintah udah mulai was was sih sama cacar monyet. Semoga gak makin luas deh #WaspadaCacarMonyet',,0,0,Positif
LarosMedia,"b'10 Kru Topi Jerami Serial Anime dan Manga One Piece, Nakama Terkuat di Lautan https://t.co/kqE43t1ZmK #ONEPIECE Nit\xe2\x80\xa6 https://t.co/6xeWNPJVXw'",,0,0,Netral
Nadilarmdh,"b'jujur yah ngeri banget liat foto foto orang yang terjangkit penyakit cacar monyet, semoga kita selalu dijauhkan dar\xe2\x80\xa6 https://t.co/4pAb8me6Tz'",,0,0,Positif
Malih30475361,"b'wah kalo Menurut surat edaran dari kemenkes, monkeypox gejalanya berlangsung antara 2 sampai 4 minggu nih, jangan l\xe2\x80\xa6 https://t.co/xNi0DwxCvN'",,0,0,Positif
zan_aff,b'meskipun sekarang udah boleh lepas masker di area yang agak sepi kayanya kita harus balik lagi ke 24/7 maskeran soa\xe2\x80\xa6 https://t.co/wOhMLjruJZ',,0,0,Positif
glitchhoon,"b'yang beraktivitas seharian diluar rumah tetap jaga kesehatan yaa, sekarang penyakitnya aneh aneh dah ada yang baru\xe2\x80\xa6 https://t.co/b8HbhqFyTQ'",,0,0,Positif
AuliaCarina3,b'Ayo coba la kita lihat chingudeul konspirasi apalagi kali ini hehehehe #WaspadaCacarMonyet mulai naik di beberapa n\xe2\x80\xa6 https://t.co/D5JvU1e4Dr',,0,0,Negatif
nurqase28,"b'Nah jangan sampe nih kita kena 2021 part dua setelah kucari tau yang kena cacar monyet tuh mostly laki-laki ya, yan\xe2\x80\xa6 https://t.co/fGGtXAI1Dg'",,0,0,Positif
Tahubul23683522,b'ayoo keluarga terdekat mulai diimbau buat makin patuh ke prokesnya soalnya biasanya yang susah diajak buat patuh tu\xe2\x80\xa6 https://t.co/oGANclwLkG',,0,0,Positif
pinklovxe,b'Kalian harus tau nih ciri penyakit cacar monyet tuh 11 12 sama covid cuma yang bedain ada dipembengkakan kelenjar g\xe2\x80\xa6 https://t.co/yzvtrPd8lb',,0,0,Positif
vnacitizen,b'Tau gak sih?? kalo Australia termasuk negara paling banyak yang terjangkit cacar monyet. Meanwhile australia lumaya\xe2\x80\xa6 https://t.co/RU1rj5w7bK',,0,1,Positif
11Fahan,b'Ihhh ngeri banget ya abis liat foto foto orang yang kena penyakit cacar monyet sampai kaya gitu kondisinya apalagi\xe2\x80\xa6 https://t.co/367P6ks0sZ',,0,0,Positif
cererondha,"b'wah wah... Emang sih di Indonesia belum ada, tapi inget guys harus tetep waspada. Ini serius banget #WaspadaCacarMonyet'",,0,0,Positif
Sinta93764133,b'Dengan tingkat kematian 3 sampai 6persen bukan berarti kita bisa bernapas lega dan jadi meremehkan penyakit ini ya\xe2\x80\xa6 https://t.co/sKzp16lwG1',,0,0,Positif
tebaxl,b'baru juga seneng banget karena corona udah mulai turun banget eh sekarang dikasih penyakit baru lagi yang mengharus\xe2\x80\xa6 https://t.co/hrWAejeKCw',,0,0,Positif
nisdahp,"b'Tenang, gada kok kejadian monyet lepas di Indonesia untungnya, itu kejadian di amerika serikat #WaspadaCacarMonyet\xe2\x80\xa6 https://t.co/chHAhetDQw'",,0,0,Negatif
repaiwr,b'Cacat monyet dah muncul di 20 negara non endemik. Kita harus waspada ya teman\n\n#WaspadaCacarMonyet\n\nhttps://t.co/ob8kyUrMUD',,0,0,Positif
Janii20694929,"b'Guys kita dihimbau buat menyebarkan informasi soal #WaspadaCacarMonyet secara luas, udah pada nyebarin di grup what\xe2\x80\xa6 https://t.co/K8jB0m6UbD'",,0,0,Positif
lungkalung,b'jangan terlalu worries ya guys sama cacar monyet ini cuma perlu diwaspadain aja soalnya vaksin cacar monyet udah ad\xe2\x80\xa6 https://t.co/m9rk55j5op',,0,1,Positif
POHWOOI,"b'Waduhh waduuh virus baru tapi gak baru baru banget akhir akhir ini viral banget ya beritanya, gatau deh itu beneran\xe2\x80\xa6 https://t.co/mTayzDwJVj'",,0,0,Positif
twivsty,"b'Sama seperti cacar air yang sudah kita tau, cacar monyet ini bisa sembuh sendiri biasanya selama 2 - 4 minggu #WaspadaCacarMonyet'",,0,0,Positif
Jakebebee,b'Intinyaa klo ada Yang kena cacar jangan kotak fisik dlu yaa gaisss\n#WaspadaCacarMonyet',,0,0,Positif
Kalina26109881,b'haruss Jaga orang tua nih biar mereka update soal berita kesehatan ini #WaspadaCacarMonyet jangan sampai kesebar be\xe2\x80\xa6 https://t.co/2A12DNAR8Z',,0,0,Positif
bawaeg,"b'Waspada perlu, tapi tidak perlu takut yang berlebihan, karena memang penyakit cacar monyet ini sendiri tingkat kema\xe2\x80\xa6 https://t.co/ZxoEBWdZZJ'",,0,0,Positif
rr_sung,b'Ini jngan sampe permainan  yang merugikan kita semua Semoga aja gk ada pihak2 yg mencari keuntungan dari penyebaran\xe2\x80\xa6 https://t.co/nUMGjVqViI',,0,0,Positif
samatomar5,b'Waduh Negara australia termasuk paling banyak yang terjangkit meanwhile australia lumayan deket Indonesia jadi yaaa\xe2\x80\xa6 https://t.co/ycgJWjz9kB',,0,0,Positif
LarosMedia,b'Lirik I&amp,,,,Positif
ree_ker,"b'Kita di kabarbkan lagi ada virus lain lagi sih #WaspadaCacarMonyet gw dah capek dengan pervirusan ini, di indo blm\xe2\x80\xa6 https://t.co/Ya42G4peyc'",,0,0,Positif
Verso68107034,"b'Memang bukan termasuk penyakit mematikan, dan tingkat kesembuhannya tinggi kok, cuma apa salahnya kan kalau kita ta\xe2\x80\xa6 https://t.co/cs1Rt7N4nV'",,0,0,Positif
aikiwardh,"b'Duh baca cerita luar agak ngeri juga ya guys, katanya monyet di laboratorium di AS telah ditemukan dengan tuberkulo\xe2\x80\xa6 https://t.co/EuHJs6l18Q'",,0,0,Positif
agrmee,"b'Untuk gejala-gejala yang ada di cacar monyet sendiri sebenarnya memang tidak jauh berbeda dari cacar yang biasa, bestie #WaspadaCacarMonyet'",,0,0,Positif
wandira_reni,b'Nih ya aku kasih tau untuk yg ngerasa kena gejala penyakit cacar monyet better buruan check up ke dokter deh takutn\xe2\x80\xa6 https://t.co/umdPL0vH1D',,0,0,Positif
bo_nimb,"b'Sumpah ngeri banget baca beritanya, iya sih blm ada korban jiwa tapi kita tetap semoga jangan sampe kita terjangkit\xe2\x80\xa6 https://t.co/6eu4hmcMpD'",,0,0,Positif
LarosMedia,"b'Jurnalis Prancis Tewas saat Liputan Perang Rusia dan ukraina, Presiden Macron Sampaikan Bela Sungkawa\xe2\x80\xa6 https://t.co/WBz116Sgtc'",,0,0,Netral
rwcks,"b'Sesederhana itu kok mencegah penyakit cacar monyet, yaitu untuk tidak kontak fisik dengan hewan pengerat dan primat\xe2\x80\xa6 https://t.co/Ih2GnXie2b'",,0,0,Positif
bethaak,b'ayoo sama sama ingetin buat tetep #WaspadaCacarMonyet oiya mending jangan ada kontak sama hewan gol rodensia atau p\xe2\x80\xa6 https://t.co/aDOx3cipq2',,0,0,Positif
korekgasapi,b'#WaspadaCacarMonyet jangan sampe lengah ya gengs please jangan sampe ini jadi pandemi di Indonesia huhuhuhu stay sa\xe2\x80\xa6 https://t.co/qRe9qxqPgu',,0,0,Positif
ardantlkm,"b'Eh kalau kalian nyebarin info soal #WaspadaCacarMonyet jangan lupa ya untuk selalu cek artikel berita, jangan sampa\xe2\x80\xa6 https://t.co/U0PQmGf1Ky'",,0,0,Positif
aouthors,b'ada aja deh muncul penyakit baru yg menular huhu #WaspadaCacarMonyet',,0,0,Positif
YeXxx41607013,b'hadehhh corona belum kelar ditambahin hepatitis akut terus ditambahin lagi sama si cacar monyet satu satu kek janga\xe2\x80\xa6 https://t.co/nzVdKI9OyZ',,0,0,Positif
nenden49636108,"b'Dr yg aku baca di berita, katanya kalau di Eropa, penyebaran monkeypox karena dua pesta besar, yaitu Darklands Fest\xe2\x80\xa6 https://t.co/UN06Fqh6ax'",,0,0,Positif
PuspasariSita,b'Wah wah ini mkstny ap yh kack setelah copit terus hepatitis akut sekarang penyakit cacar monyet naik lagi heuheu gi\xe2\x80\xa6 https://t.co/bLYkyq5kIJ',,0,0,Positif
tuwkey,"b'Lebih baik mencegah memang, daripada mengobati. Makanya kalian sebaiknya jangan ada kontak fisik dulu dengan hewan\xe2\x80\xa6 https://t.co/uYVzq9bKVm'",,0,0,Positif
kaum_muslimin01,b'indonesia #waspadacacarmonyet virus cebong PKI LGBT https://t.co/joA1NCqBs6',,0,0,Positif
zaenaaf,"b'Jadituh monyet sekarang menyebarkan cacar monyet tau\xe2\x80\xa6 harus hati-hati kita nih, bisa nularin herpes B juga \xf0\x9f\x98\xad #WaspadaCacarMonyet'",,0,1,Positif
garisendo,"b'Semoga para penderita monkeypox di seluruh dunia ini bisa cepat sembuh, biar bisa beraktifitas seperti biasanya lag\xe2\x80\xa6 https://t.co/I1dsMcg981'",,0,0,Positif
LarosMedia,"b'Dampak Perang Rusia dan Ukraina, Uni Eropa Resmi Lakukan Embargo Minyak Rusia https://t.co/7yERTyQqX2 Nitip tag:\xe2\x80\xa6 https://t.co/s1CTwpUFDd'",,0,1,Netral
Kikinong2,"b'Aku habis baca surat edaran dari kemenkes nih gaes, yuk kalian juga baca dan jangan lupa untuk dikasih tau ke semua\xe2\x80\xa6 https://t.co/ziHZ9z68ef'",,0,0,Positif
tuwkey,"b'Bagus banget nih sebagai upaya pencegahan virus cacar monyet, di airport sama pelabuhan udah dipasang alat deteksi panas #WaspadaCacarMonyet'",,0,0,Positif
lintanglarass11,b'meskipun sekarang udah boleh lepas masker di area yang agak sepi kayanya kita harus balik lagi ke 24/7 maskeran soa\xe2\x80\xa6 https://t.co/Ti1lJhuRLz',,0,0,Positif
marshelabella,b'Yuk gais kita mulai waspadai penyakit cacar monyet yang sekarang lagi ramai diperbincangkan dan kasusnya sudah ada\xe2\x80\xa6 https://t.co/551RD4q8tQ',,0,0,Positif
grazielbabyy,b'hadehhh corona belum kelar ditambahin hepatitis akut terus ditambahin lagi ini sama si cacar monyet satu satu kek j\xe2\x80\xa6 https://t.co/Ciix7UaDuR',,0,0,Positif
Proemrek,"b'Tes tes info buat kalian nih! Penyakit Monkeypox ini Zoonosis yang disebabkan virus Monkeypox,., umumnya terjadi di\xe2\x80\xa6 https://t.co/fFih4UGJvA'",,0,0,Positif
bulongoren,b'Penting pake banget buat selalu menjaga kesehatan kita karena kali ini ada virus cacar monyet yang sudah menyerang\xe2\x80\xa6 https://t.co/BBl92mRIKi',,0,1,Positif
LarosMedia,"b'Enggan Menyetujui Swedia dan Finlandia masuk NATO, Recep Tayyip Erdogan : Tidak Sudi Ada Pendukung Terorisme\xe2\x80\xa6 https://t.co/YevfsAUwfK'",,0,0,Netral
fitriac17,"b'cacar air, cacar apa lagi? monyet?\nastaga, covid-19 aja baru mereda\n#WaspadaCacarMonyet'",,0,0,Positif
Windainda25,"b'Gimana sih caranya biar gk tertular, ya kita harus jaga kesehatan dong lakuin lagi protokol kesehatan dan jangan be\xe2\x80\xa6 https://t.co/wMVx4idmoN'",,0,0,Positif
ahwarmed,"b'Inget iya guys penularan monkeypox itu bukan melalui udara, ini bukan infeksi pernapasan seperti SARS-Cov-2 (penyeb\xe2\x80\xa6 https://t.co/UfWXOJjVXc'",,0,0,Positif
RiskiiUn,b'Dengan tingkat kematian 3 sampai 6persen tuh bukan berarti kita ga bisa bernapas lega dan jadi meremehkan penyakit\xe2\x80\xa6 https://t.co/EwOR8q6f4n',,0,0,Positif
Fnzilo1,b'Hati hati ya guys sama #WaspadaCacarMonyet kenali tanda tandanya agar tingkat kematian 3-6 persen tidak terjadi! Baca artikelnya...',,0,0,Positif
Aridianaaa11,b'Wah gue kok jadi takut banget asli sama cacar monyet meskipun ngga separah covid tapi bentol bentol nanahnya itu ka\xe2\x80\xa6 https://t.co/0bObLYYlP6',,0,0,Positif
LarosMedia,"b'Luar Biasa! Film KKN di Desa Penari Tembus 8,2 Juta Penonton Kalahkan Avengers Infinity War, Ini Link Download\xe2\x80\xa6 https://t.co/Fg9AXeBNP7'",,0,13,Netral
jinera7,b'Wah selalu hati2 ya #WaspadaCacarMonyet',,0,0,Positif
cevlana,b'Bisa bulat lewat udara lho ini. Gejalanya kayak artikel di bawah ini ya\n\n#WaspadaCacarMonyet \n\nhttps://t.co/FpsHuWKY89',,0,0,Positif
unongki,"b'Penyakit kulit satu ini jg kalau aku liat fotonya di google Tuh duhh, yul banyak\xc2\xb2 berdoa #WaspadaCacarMonyet'",,0,0,Positif
kakjoohyuk,"b'Ayo guys, ortu dan keluarga terdekat harus mulai diimbau buat makin patuh ke protokol kesehatan! soalnya biasanya y\xe2\x80\xa6 https://t.co/tEGXOyjtIG'",,0,1,Positif
rwnilu,b'Guys udah pada tau soal #WaspadaCacarMonyet belum? Penyakit ini dapat bersiffat ringan dengan gejala yang berlangsung 2-4 minggu.',,0,0,Positif
29O00,b'covid kemarin aja digadang-gadang konspirasi kan yaa.. kalo cacar monyet ini bakal gitu juga gak ya? Semoga aja gak\xe2\x80\xa6 https://t.co/FGT94mQqbg',,0,0,Positif
Bukutul54427495,b'meskipun tidak separah covid tapi bentol bentol nanahnya itu katanya bisa nyebar huhuhu..stay safe kawaaan#WaspadaCacarMonyet',,0,0,Positif
Karenin41539464,b'Wah aku kalau liat foto foto yang kena monkeypox sangat berterima kasih dan berharap semoga nggak kena deh ya gusti\xe2\x80\xa6 https://t.co/MqYDgcsJJA',,0,0,Positif
sayvuran,"b'lagi dan lagi kita dihadapkan oleh penyakit menular, kita penyakit ini lebih menyerang kulit yang dinamai cacar mon\xe2\x80\xa6 https://t.co/flos4Da2IJ'",,2,15,Positif
ashdjwn,"b'#WaspadaCacarMonyet baca-baca dari artikelnya dan kenali si ya beberapa ciri ciri jika terkena, di antaranya ada sa\xe2\x80\xa6 https://t.co/Bx4r0q5GAK'",,0,0,Positif
Vmleo3,"b'Ayo guys kemenkes udah ngasih info soal #WaspadaCacarMonyet nih, katanyaaa virus ini ditularkan dari hewan ke manus\xe2\x80\xa6 https://t.co/dJzuGbZSZz'",,0,0,Positif
donijsuh,b'Memang di negara Indonesia sendiri belum laporan yang terjangkit cacar monyet tapi tetep #WaspadaCacarMonyet ya guys jangan sampe lengah',,0,0,Positif
Sepatek7,b'#WaspadaCacarMonyet walaupun di Indonesia beritanya belum ada laporan ada yang positif terjangkit tetep harus waspada yaaa',,0,0,Positif
Zenbuski,"b'Serem ih ada penyebaran penyakit cacar monyet di beberapa negara, harus lebih waspada sih kl gini #WaspadaCacarMonyet'",,0,1,Positif
vidasari55,"b'setelah kucari tau yang kena cacar monyet tuh mostly laki-laki ya, yang laki-laki lebih waspada ya tapi yang peremp\xe2\x80\xa6 https://t.co/fsVIQdVrh1'",,0,0,Positif
SitiAmi93774535,"b'Please banget, kalian harus jaga kebersihan ya.ingat! Jangan males buat bersih-bersih soalnya harus mulai #WaspadaCacarMonyet'",,0,1,Positif
bluefantasticz,"b'Walaupun katanya virus cacar monyet ini masih belum ada kejelasan dan masih simpang siur infonya, tetapi kita wajib\xe2\x80\xa6 https://t.co/1DtsoVh3VD'",,0,0,Positif
jenni_cintya,b'Semoga gada yang kena dah dsnini\n#WaspadaCacarMonyet',,0,0,Positif
dxwiiii,b'apa lagi ini sekarang? cacar monyet?\n#WaspadaCacarMonyet',,0,0,Positif
Finocinto,b'cacar monyet ini jadi menakutkan ya aduh semoga aja deehh kita dilindungi dan dijauhkan dari penyakit cacar monyet.\xe2\x80\xa6 https://t.co/m2Ct3hPj0E',,0,0,Positif
Matehkau,"b'Di Thailand udah mulai ada laporan orang yang terjangkit cacar monyet waktu transit di bandara di bangkok, Haduhhh\xe2\x80\xa6 https://t.co/hEyhSY0YsI'",,0,0,Positif
azula_azulaKyu,"b'RT @Marcelinatasha: Tidak harus menunggu pemerintah beraksi, kita juga harus aware dengan lingkungan sekitar kita terutama diri kita sendir\xe2\x80\xa6'",,1,0,Positif
dyhlove875,b'Yuk sama-sama saling jaga dan beritahu keluarga kita tentang penyakit ini biar mereka gk panik #WaspadaCacarMonyet',,0,0,Positif
ayyahytlkm,"b'Waspada itu baik bgt kok teman\xc2\xb2, makanya kalian jangan lupa update soal berita penyakit ini ya, baca baca infonya b\xe2\x80\xa6 https://t.co/TmnzHO4Gtn'",,0,0,Positif
besticimol,b'Ini peringatan buat kita gk sih buat jgn  sembarangan main atau pegang2 sama hewan walaupun hewannya itu lucu lebih\xe2\x80\xa6 https://t.co/69kD3PHixd',,0,0,Positif
Kilaki_09,b'Dari pada ovt mending kita proteksi diri kita biar gk tertular biarpun di negara kita belum ada yg kena\xe2\x80\xa6 https://t.co/jZmGWUomiw',,0,0,Positif
romairamo,b'Ini malah banyak yang bilang kalo cacar monyet ini cuma konspirasi yang dibuat buat tapi apa salahnya kalo kita was\xe2\x80\xa6 https://t.co/dth1tdE8Yj',,0,0,Positif
Sotoayam980,b'Wah bahaya hati2 ya\n#WaspadaCacarMonyet',,0,0,Positif
bexautys,"b'virus ini sangatlah berbahaya dan langka, namun virus ini sedang mewabah di beberapa negara, kita wajib waspada aka\xe2\x80\xa6 https://t.co/3DQTAPTrUr'",,0,0,Positif
Mayorkw,b'hmmmm bisa gak virus virus ini gausa mampir mampir ke Indonesia lagi? Udh capek waspada terus di mana saja dan kapa\xe2\x80\xa6 https://t.co/2ZtSbbArv6',,0,0,Positif
wijeyn,b'kalau perihal ada yang sengaja membuat atau menyebarkan virus cacar monyet ini ya aku sih ga terlalu percaya karena\xe2\x80\xa6 https://t.co/rTH6mPWkNW',,0,0,Positif
noodlqe,b'ayoo beri tahu ke ortu dan keluarga terdekat mulai diimbau buat makin patuh ke protokol kesehatan soalnya biasanya\xe2\x80\xa6 https://t.co/aLSHh5UYbX',,0,0,Positif
olgaaa980,b'Selalu waspada ya gaes ya\n#WaspadaCacarMonyet',,0,0,Positif
txtbagas,"b'kemarin covid, sekarang cacar monyet. makin banyak virus yang gampang banget tertular. jaga kesehatan ya temen temen #WaspadaCacarMonyet'",,0,0,Positif
swethny,b'#waspadacacarmonyet hati-hati gaes',,0,0,Positif
SamsulA89912515,b'Yuk mulai sekarang hati-hati dengan monkeypox. Mulai jaga kebersihan ya #WaspadaCacarMonyet',,0,1,Positif
ymfouyuadlawd,b'Kita udah bisa berdamai sama covid skrg fight sama. virus cacar monyet semoga kita selalu di lindungi  #WaspadaCacarMonyet',,0,0,Positif
maucuankii,b'Yuk mulai tingkatin rasa waspada kita ngga perlu panik terus ikutin arahan dari pemerintah ya temen temen semoga se\xe2\x80\xa6 https://t.co/qc9Rg8LX3n',,0,0,Positif
woorrtel,"b'mongkeypox ini sangatlah menyeramkan dan merupakan virus langka, penyakit yang juga disebut cacar monyet sangat ber\xe2\x80\xa6 https://t.co/h9NAkKZULJ'",,0,0,Positif
esstehsusu,"b'Udah ratusan orang nih yang terjangkit penyakit cacar monyet, di Indonesia harus lebih ketat lagi upaya pencegahann\xe2\x80\xa6 https://t.co/SOdtQd7iRk'",,0,0,Positif
Caboreh,"b'Kenapa virus virus ini gak bosen apa ya nyerang kesini terus biarin kita napas dulu kek, ini udah dateng aja yang b\xe2\x80\xa6 https://t.co/YiMITu4TCi'",,0,0,Positif
Jiliaryu,"b'WHO update bgt sama penyebaran penyakit ini, skrng dibeberapa wilayah Eropa udh lumayan byk yg kena. So kita tetap\xe2\x80\xa6 https://t.co/1MxTLDM5Of'",,0,0,Positif
sitikaibah,b'Sebenernya  kita semua harus selalu waspada akan segala hal terutama buat penyakit yang lagi ramai dibahas nih peny\xe2\x80\xa6 https://t.co/1AV7MjLnay',,0,0,Positif
